filename,image_path,label,class_idx,md5,title,motif_source,technique,layout_pattern,composition,color_style,weavability_note,cultural_context,prompt
dekoratif/D-031-dekoratif_225.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-031-dekoratif_225.jpg,dekoratif,2,b83855f389f0d173e5e31ad341fd8e02,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,deformasi,pola ulang menyeluruh,proporsi seimbang; proporsi seimbang; kesatuan ornamen,warna hijau dan kuning yang harmonis,motif tetap terbaca pada skala benang,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan proporsi seimbang, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-032-dekoratif_240.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-032-dekoratif_240.jpg,dekoratif,2,1b6102607769650bed7fff00261f9803,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,stilasi,pola acak terkontrol,kesatuan ornamen; kontras bentuk dan warna; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",motif tetap terbaca pada skala benang,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola acak terkontrol, dengan kesatuan ornamen, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-033-dekoratif_215.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-033-dekoratif_215.jpg,dekoratif,2,a2ba22d6951427abdae43f277061ca58,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,deformasi,pola ulang himpunan,proporsi seimbang; klimaks visual yang jelas; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan proporsi seimbang, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-034-dekoratif_236.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-034-dekoratif_236.jpg,dekoratif,2,7236daa3d6ee7c53bb18ae0c3b57ee9c,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,distorsi,pola acak terkontrol,keseimbangan visual; irama repetitif; kesatuan ornamen,warna hijau dan kuning yang harmonis,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola acak terkontrol, dengan keseimbangan visual, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-035-dekoratif_234.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-035-dekoratif_234.jpg,dekoratif,2,4886436a6d3dcee0c678f7404fc0377f,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,distorsi,pola ulang menyeluruh,klimaks visual yang jelas; klimaks visual yang jelas; kesatuan ornamen,warna hijau dan kuning yang harmonis,mempertahankan karakter tekstur tenun ikat tradisional,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang menyeluruh, dengan klimaks visual yang jelas, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-036-dekoratif_242.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-036-dekoratif_242.jpg,dekoratif,2,8614a7271dd430a5f73f9e65968dacd9,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,distorsi,pola ulang menyeluruh,irama repetitif; klimaks visual yang jelas; kesatuan ornamen,warna merah dan emas yang kontras,layak diterapkan pada proses ikat tenun Endek,digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola ulang menyeluruh, dengan irama repetitif, klimaks visual yang jelas, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-037-dekoratif_224.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-037-dekoratif_224.jpg,dekoratif,2,fe7f43bacdc3a05d150b433e3fc9c63d,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,deformasi,pola tunggal,kesatuan ornamen; proporsi seimbang; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional","mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola tunggal, dengan kesatuan ornamen, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-038-dekoratif_149.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-038-dekoratif_149.jpg,dekoratif,2,a7c9462b881784e52ffc8df3cdf10216,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,stilasi,pola acak terkontrol,irama repetitif; kesatuan ornamen; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",motif tetap terbaca pada skala benang,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola acak terkontrol, dengan irama repetitif, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-039-dekoratif_226.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-039-dekoratif_226.jpg,dekoratif,2,68c82cb7b61fe5dc02254a5d482c20ea,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,deformasi,pola ulang himpunan,kesatuan ornamen; proporsi seimbang; kesatuan ornamen,warna hijau dan kuning yang harmonis,layak diterapkan pada proses ikat tenun Endek,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang himpunan, dengan kesatuan ornamen, proporsi seimbang, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus layak diterapkan pada proses ikat tenun Endek, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-040-dekoratif_239.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-040-dekoratif_239.jpg,dekoratif,2,0d886227eeb1c9ec1b05b1a27c90b275,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",deformasi,pola ulang menyeluruh,kesatuan ornamen; kesatuan ornamen; kesatuan ornamen,warna hijau dan kuning yang harmonis,"mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk",digunakan dalam konteks budaya Bali,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik deformasi, yaitu penyederhanaan struktur dan proporsi bentuk asli menjadi bentuk baru yang lebih dekoratif. Tata letak menggunakan pola ulang menyeluruh, dengan kesatuan ornamen, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna hijau dan kuning yang harmonis. Desain harus mempertimbangkan jarak antar ikatan minimal 0,5 cm agar warna celupan dapat masuk, tetap mempertahankan tekstur tenun ikat tradisional, dan digunakan dalam konteks budaya Bali."
dekoratif/D-041-dekoratif_231.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-041-dekoratif_231.jpg,dekoratif,2,ed0188f0a5f2f5580ab28ca8c501184a,Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik,ornamen tradisional Bali dengan unsur hias klasik,distorsi,pola acak terkontrol,keseimbangan visual; kesatuan ornamen; kesatuan ornamen,warna merah dan emas yang kontras,motif tetap terbaca pada skala benang,"mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali","Motif Endek Dekoratif berbasis ornamen tradisional Bali dengan unsur hias klasik. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari ornamen tradisional Bali dengan unsur hias klasik. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola acak terkontrol, dengan keseimbangan visual, kesatuan ornamen, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan mengutamakan nilai estetika, fungsi, dan identitas lokal Endek Bali."
dekoratif/D-042-dekoratif_218.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-042-dekoratif_218.jpg,dekoratif,2,6fb6660128b81276bb4381788e217a54,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,stilasi,pola ulang himpunan,proporsi seimbang; kontras bentuk dan warna; kesatuan ornamen,warna merah dan emas yang kontras,motif tetap terbaca pada skala benang,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan proporsi seimbang, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna merah dan emas yang kontras. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
dekoratif/D-043-dekoratif_182.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-043-dekoratif_182.jpg,dekoratif,2,9dec3d2ecc7706fe556359392f758eac,Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek,kombinasi unsur lama dan unsur baru dalam ragam hias Endek,stilasi,pola acak terkontrol,klimaks visual yang jelas; keseimbangan visual; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari kombinasi unsur lama dan unsur baru dalam ragam hias Endek. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola acak terkontrol, dengan klimaks visual yang jelas, keseimbangan visual, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-044-dekoratif_220.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-044-dekoratif_220.jpg,dekoratif,2,31aed10502928c1fff2c9732b09ce92e,Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris,hiasan dekoratif dengan komposisi simetris,stilasi,pola ulang himpunan,kesatuan ornamen; irama repetitif; kesatuan ornamen,"warna biru, hitam, dan putih dengan kontras kuat",mempertahankan karakter tekstur tenun ikat tradisional,memadukan unsur lama dan unsur baru secara kreatif,"Motif Endek Dekoratif berbasis hiasan dekoratif dengan komposisi simetris. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari hiasan dekoratif dengan komposisi simetris. Motif dibuat menggunakan teknik stilasi, yaitu penggayaan bentuk asli menjadi ornamen dekoratif dengan tetap mempertahankan ciri utama objek sumber. Tata letak menggunakan pola ulang himpunan, dengan kesatuan ornamen, irama repetitif, dan kesatuan ornamen. Pewarnaan memakai warna biru, hitam, dan putih dengan kontras kuat. Desain harus mempertahankan karakter tekstur tenun ikat tradisional, tetap mempertahankan tekstur tenun ikat tradisional, dan memadukan unsur lama dan unsur baru secara kreatif."
dekoratif/D-045-dekoratif_241.jpg,D:\DISERTASI_S3\WIWIK\DATASET_L2\EndekGAN\EndekGAN_Dataset\dekoratif\D-045-dekoratif_241.jpg,dekoratif,2,f5ddf729e77d882a521427993cdc8568,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir","paduan garis, titik, sulur, dan ornamen pinggir",distorsi,pola tunggal,irama repetitif; kontras bentuk dan warna; kesatuan ornamen,"warna coklat, krem, dan emas bernuansa tradisional",motif tetap terbaca pada skala benang,menjaga kesakralan dan kepantasan motif,"Motif Endek Dekoratif berbasis paduan garis, titik, sulur, dan ornamen pinggir. Desain kain Endek Bali bertema dekoratif yang terinspirasi dari paduan garis, titik, sulur, dan ornamen pinggir. Motif dibuat menggunakan teknik distorsi, yaitu perubahan bentuk dengan penekanan atau pelebaran proporsi untuk menghasilkan karakter visual yang lebih ekspresif. Tata letak menggunakan pola tunggal, dengan irama repetitif, kontras bentuk dan warna, dan kesatuan ornamen. Pewarnaan memakai warna coklat, krem, dan emas bernuansa tradisional. Desain harus motif tetap terbaca pada skala benang, tetap mempertahankan tekstur tenun ikat tradisional, dan menjaga kesakralan dan kepantasan motif."
